"ensembl_gene_id" "hgnc_symbol" "chromosome_name" "start_position" "end_position" "strand" "length"
"36569" "ENSG00000184394" "OR4N5" "14" 20138820 20145471 1 6651
"36570" "ENSG00000184497" "TMEM255B" "13" 113759226 113816995 1 57769
"36571" "ENSG00000184507" "NUTM1" "15" 34343315 34357737 1 14422
"36572" "ENSG00000184564" "SLITRK6" "13" 85792790 85806683 -1 13893
"36573" "ENSG00000184601" "C14orf180" "14" 104579764 104590515 1 10751
"36574" "ENSG00000184716" "SERINC4" "15" 43794162 43800220 -1 6058
"36575" "ENSG00000184887" "BTBD6" "14" 105248533 105251093 1 2560
"36576" "ENSG00000184916" "JAG2" "14" 105140982 105168824 -1 27842
"36577" "ENSG00000184984" "CHRM5" "15" 33968497 34067458 1 98961
"36578" "ENSG00000184986" "TMEM121" "14" 105526583 105530202 1 3619
"36579" "ENSG00000184990" "SIVA1" "14" 104753147 104768494 1 15347
"36580" "ENSG00000185024" "BRF1" "14" 105209286 105315589 -1 106303
"36581" "ENSG00000185070" "FLRT2" "14" 85530144 85654428 1 124284
"36582" "ENSG00000185088" "RPS27L" "15" 63125872 63158021 -1 32149
"36583" "ENSG00000185100" "ADSS1" "14" 104724229 104747325 1 23096
"36584" "ENSG00000185115" "NSMCE3" "15" 29264989 29269822 -1 4833
"36585" "ENSG00000185182" "GOLGA8EP" "15" 22427039 22437902 -1 10863
"36586" "ENSG00000185215" "TNFAIP2" "14" 103121476 103137439 1 15963
"36587" "ENSG00000185246" "PRPF39" "14" 45084107 45116282 1 32175
"36588" "ENSG00000185271" "KLHL33" "14" 20425852 20436166 -1 10314
"36589" "ENSG00000185347" "TEDC1" "14" 105489855 105499575 1 9720
"36590" "ENSG00000185352" "HS6ST3" "13" 96090107 96839562 1 749455
"36591" "ENSG00000185559" "DLK1" "14" 100725705 100738224 1 12519
"36592" "ENSG00000185567" "AHNAK2" "14" 104937244 104978374 -1 41130
"36593" "ENSG00000185607" "ACTBP7" "15" 43989061 43990184 -1 1123
"36594" "ENSG00000185634" "SHC4" "15" 48823741 48963919 -1 140178
"36595" "ENSG00000185650" "ZFP36L1" "14" 68787660 68796253 -1 8593
"36596" "ENSG00000185787" "MORF4L1" "15" 78810487 78898139 1 87652
"36597" "ENSG00000185823" "NPAP1" "15" 24675775 24683393 1 7618
"36598" "ENSG00000185880" "TRIM69" "15" 44728988 44767829 1 38841
"36599" "ENSG00000185896" "LAMP1" "13" 113297239 113323672 1 26433
"36600" "ENSG00000185950" "IRS2" "13" 109752695 109786583 -1 33888
"36601" "ENSG00000185974" "GRK1" "13" 113667219 113737736 1 70517
"36602" "ENSG00000185989" "RASA3" "13" 113977783 114132623 -1 154840
"36603" "ENSG00000186009" "ATP4B" "13" 113648804 113658198 -1 9394
"36604" "ENSG00000186047" "DLEU7" "13" 50519364 50843939 -1 324575
"36605" "ENSG00000186073" "CDIN1" "15" 36579626 36810248 1 230622
"36606" "ENSG00000186184" "POLR1D" "13" 27620742 27744237 1 123495
"36607" "ENSG00000186198" "SLC51B" "15" 65045387 65053397 1 8010
"36608" "ENSG00000186297" "GABRA5" "15" 26866911 26949208 1 82297
"36609" "ENSG00000186369" "LINC00643" "14" 62117346 62130962 1 13616
"36610" "ENSG00000186399" "GOLGA8R" "15" 30400562 30414260 -1 13698
"36611" "ENSG00000186417" "GLDN" "15" 51341655 51408005 1 66350
"36612" "ENSG00000186469" "GNG2" "14" 51826195 51979342 1 153147
"36613" "ENSG00000186615" "KTN1-AS1" "14" 55496786 55580888 -1 84102
"36614" "ENSG00000186648" "CARMIL3" "14" 24052009 24069729 1 17720
"36615" "ENSG00000186910" "SERPINA11" "14" 94442464 94452800 -1 10336
"36616" "ENSG00000186960" "LINC01551" "14" 28765640 28823817 1 58177
"36617" "ENSG00000187097" "ENTPD5" "14" 73958010 74019399 -1 61389
"36618" "ENSG00000187105" "HEATR4" "14" 73478484 73558947 -1 80463
"36619" "ENSG00000187446" "CHP1" "15" 41230839 41281887 1 51048
"36620" "ENSG00000187483" "SERPINA13P" "14" 94640725 94646994 1 6269
"36621" "ENSG00000187498" "COL4A1" "13" 110148963 110307157 -1 158194
"36622" "ENSG00000187537" "POTEG" "14" 19402486 19434341 -1 31855
"36623" "ENSG00000187581" "COX8C" "14" 93347182 93348356 1 1174
"36624" "ENSG00000187621" "TCL6" "14" 95650498 95679833 1 29335
"36625" "ENSG00000187630" "DHRS4L2" "14" 23969874 24006408 1 36534
"36626" "ENSG00000187676" "B3GLCT" "13" 31199975 31332276 1 132301
"36627" "ENSG00000187720" "THSD4" "15" 71096952 71783383 1 686431
"36628" "ENSG00000187790" "FANCM" "14" 45135930 45200890 1 64960
"36629" "ENSG00000187806" "TMEM202" "15" 72398302 72408367 1 10065
"36632" "ENSG00000188089" "PLA2G4E" "15" 41981582 42051190 -1 69608
"36633" "ENSG00000188243" "COMMD6" "13" 75525214 75549439 -1 24225
"36634" "ENSG00000188266" "HYKK" "15" 78507564 78537372 1 29808
"36635" "ENSG00000188277" "C15orf62" "15" 40769980 40772449 1 2469
"36636" "ENSG00000188342" "GTF2F2" "13" 45120510 45284893 1 164383
"36637" "ENSG00000188403" "IGHV1OR15-9" "15" 19964666 19965101 -1 435
"36638" "ENSG00000188467" "SLC24A5" "15" 48120990 48142672 1 21682
"36639" "ENSG00000188488" "SERPINA5" "14" 94561442 94593118 1 31676
"36640" "ENSG00000188501" "LCTL" "15" 66547179 66565979 -1 18800
"36641" "ENSG00000188549" "CCDC9B" "15" 40331452 40340939 -1 9487
"36642" "ENSG00000188626" "GOLGA8M" "15" 28698583 28738384 -1 39801
"36643" "ENSG00000188655" "RNASE9" "14" 20556093 20560931 -1 4838
"36644" "ENSG00000188659" "SAXO2" "15" 82262810 82284930 1 22120
"36645" "ENSG00000188779" "SKOR1" "15" 67819704 67834582 1 14878
"36646" "ENSG00000188811" "NHLRC3" "13" 39038306 39050109 1 11803
"36647" "ENSG00000188831" "DPPA3P2" "14" 36371165 36372383 1 1218
"36648" "ENSG00000188869" "TMC3" "15" 81331088 81374213 -1 43125
"36649" "ENSG00000189139" "FSCB" "14" 44504149 44507283 -1 3134
"36650" "ENSG00000189167" "ZAR1L" "13" 32303699 32315363 -1 11664
"36651" "ENSG00000189227" "C15orf61" "15" 67521131 67530146 1 9015
"36652" "ENSG00000189403" "HMGB1" "13" 30456704 30617597 -1 160893
"36653" "ENSG00000194717" "MIR494" "14" 101029634 101029714 1 80
"36654" "ENSG00000196136" "SERPINA3" "14" 94612384 94624055 1 11671
"36655" "ENSG00000196143" "OR11H13P" "14" 19180291 19181269 1 978
"36656" "ENSG00000196183" "RPS2P4" "14" 104835997 104836852 -1 855
"36657" "ENSG00000196273" "LINC00523" "14" 100657250 100676069 1 18819
"36659" "ENSG00000196383" "OR4Q2" "14" 19999913 20004760 1 4847
"36660" "ENSG00000196405" "EVL" "14" 99971449 100144236 1 172787
"36661" "ENSG00000196497" "IPO4" "14" 24180219 24188869 -1 8650
"36662" "ENSG00000196553" "CCDC196" "14" 66411704 66498677 1 86973
"36663" "ENSG00000196663" "TECPR2" "14" 102362941 102502477 1 139536
"36664" "ENSG00000196792" "STRN3" "14" 30893799 31026401 -1 132602
"36665" "ENSG00000196832" "OR11G2" "14" 20190896 20201075 1 10179
"36666" "ENSG00000196860" "TOMM20L" "14" 58395928 58408702 1 12774
"36667" "ENSG00000196943" "NOP9" "14" 24299850 24309124 1 9274
"36668" "ENSG00000197045" "GMFB" "14" 54474484 54489026 -1 14542
"36669" "ENSG00000197102" "DYNC1H1" "14" 101964573 102056443 1 91870
"36670" "ENSG00000197119" "SLC25A29" "14" 100291116 100306547 -1 15431
"36671" "ENSG00000197168" "NEK5" "13" 52033611 52129092 -1 95481
"36672" "ENSG00000197176" "LINC02291" "14" 97632647 97686658 -1 54011
"36673" "ENSG00000197249" "SERPINA1" "14" 94376747 94390693 -1 13946
"36674" "ENSG00000197324" "LRP10" "14" 22871740 22881713 1 9973
"36675" "ENSG00000197358" "BNIP3P1" "14" 28264390 28265974 1 1584
"36676" "ENSG00000197361" "FBXL22" "15" 63597353 63602428 1 5075
"36677" "ENSG00000197406" "DIO3" "14" 101561351 101563452 1 2101
"36678" "ENSG00000197535" "MYO5A" "15" 52307281 52529132 -1 221851
"36679" "ENSG00000197555" "SIPA1L1" "14" 71320449 71741229 1 420780
"36680" "ENSG00000197595" "ATP11AUN" "13" 112647044 112684497 1 37453
"36681" "ENSG00000197616" "MYH6" "14" 23381982 23408273 -1 26291
"36682" "ENSG00000197734" "C14orf178" "14" 77760834 77769742 1 8908
"36683" "ENSG00000197776" "KLHDC1" "14" 49693105 49753150 1 60045
"36684" "ENSG00000197930" "ERO1A" "14" 52639915 52695900 -1 55985
"36686" "ENSG00000198133" "TMEM229B" "14" 67447084 67533739 -1 86655
"36687" "ENSG00000198146" "ZNF770" "15" 34978341 34988287 -1 9946
"36688" "ENSG00000198176" "TFDP1" "13" 113584721 113641473 1 56752
"36689" "ENSG00000198208" "RPS6KL1" "14" 74903951 74923302 -1 19351
"36690" "ENSG00000198252" "STYX" "14" 52730166 52774989 1 44823
"36691" "ENSG00000198513" "ATL1" "14" 50532509 50634017 1 101508
"36692" "ENSG00000198535" "C2CD4A" "15" 62066977 62070917 1 3940
"36693" "ENSG00000198542" "ITGBL1" "13" 101452593 101720856 1 268263
"36694" "ENSG00000198553" "KCNRG" "13" 50015254 50020922 1 5668
"36695" "ENSG00000198554" "WDHD1" "14" 54938949 55027105 -1 88156
"36696" "ENSG00000198604" "BAZ1A" "14" 34752731 34875647 -1 122916
"36697" "ENSG00000198668" "CALM1" "14" 90396502 90408268 1 11766
"36698" "ENSG00000198690" "FAN1" "15" 30890559 30943108 1 52549
"36699" "ENSG00000198718" "TOGARAM1" "14" 44962190 45074431 1 112241
"36700" "ENSG00000198732" "SMOC1" "14" 69854131 70032366 1 178235
"36701" "ENSG00000198752" "CDC42BPB" "14" 102932380 103057549 -1 125169
"36702" "ENSG00000198794" "SCAMP5" "15" 74957219 75021495 1 64276
"36703" "ENSG00000198805" "PNP" "14" 20468954 20477089 1 8135
"36704" "ENSG00000198807" "PAX9" "14" 36657568 36679362 1 21794
"36705" "ENSG00000198824" "CHAMP1" "13" 114314482 114337626 1 23144
"36706" "ENSG00000198826" "ARHGAP11A" "15" 32615144 32639941 1 24797
"36707" "ENSG00000198838" "RYR3" "15" 33310962 33866121 1 555159
"36708" "ENSG00000198894" "CIPC" "14" 77098126 77117287 1 19161
"36709" "ENSG00000198982" "MIR380" "14" 101025017 101025077 1 60
"36710" "ENSG00000198984" "MIR345" "14" 100307859 100307956 1 97
"36711" "ENSG00000199005" "MIR370" "14" 100911139 100911213 1 74
"36712" "ENSG00000199012" "MIR412" "14" 101065447 101065537 1 90
"36713" "ENSG00000199015" "MIR377" "14" 101062050 101062118 1 68
"36714" "ENSG00000199020" "MIR381" "14" 101045920 101045994 1 74
"36715" "ENSG00000199025" "MIR369" "14" 101065598 101065667 1 69
"36716" "ENSG00000199069" "MIR323A" "14" 101025732 101025817 1 85
"36717" "ENSG00000199082" "MIR342" "14" 100109655 100109753 1 98
"36718" "ENSG00000199088" "MIR379" "14" 101022066 101022132 1 66
"36719" "ENSG00000199092" "MIR410" "14" 101065912 101065991 1 79
"36720" "ENSG00000199107" "MIR409" "14" 101065300 101065378 1 78
"36721" "ENSG00000199109" "MIR411" "14" 101023325 101023420 1 95
"36722" "ENSG00000199151" "MIR337" "14" 100874493 100874585 1 92
"36723" "ENSG00000199156" "MIR422A" "15" 63870930 63871019 -1 89
"36724" "ENSG00000199157" "MIR208A" "14" 23388596 23388666 -1 70
"36726" "ENSG00000199276" "RNA5SP26" "13" 37854852 37854970 -1 118
"36730" "ENSG00000199311" "SNORD115-34" "15" 25232387 25232468 1 81
"36731" "ENSG00000199381" "RNU6-79P" "13" 72881108 72881214 -1 106
"36732" "ENSG00000199390" "SNORD114-7" "14" 100963054 100963130 1 76
"36733" "ENSG00000199436" "SNORD9" "14" 21392150 21392253 -1 103
"36735" "ENSG00000199453" "SNORD115-12" "15" 25191416 25191497 1 81
"36736" "ENSG00000199454" "RNA5SP388" "14" 78177803 78177921 -1 118
"36739" "ENSG00000199477" "SNORA31" "13" 45337480 45337609 -1 129
"36740" "ENSG00000199480" "RNA5SP389" "14" 106636672 106636786 1 114
"36741" "ENSG00000199489" "SNORD115-25" "15" 25215541 25215622 1 81
"36742" "ENSG00000199512" "RNU6-212P" "15" 59341314 59341417 -1 103
"36743" "ENSG00000199568" "RNU5A-1" "15" 65296051 65296166 1 115
"36744" "ENSG00000199574" "SNORD18C" "15" 66501250 66501318 -1 68
"36745" "ENSG00000199575" "SNORD114-1" "14" 100949833 100949904 1 71
"36747" "ENSG00000199593" "SNORD114-14" "14" 100972103 100972177 1 74
"36748" "ENSG00000199605" "RNY4P24" "13" 52400004 52400099 1 95
"36750" "ENSG00000199673" "SNORD16" "15" 66502812 66502910 -1 98
"36751" "ENSG00000199704" "SNORD115-29" "15" 25223246 25223327 1 81
"36752" "ENSG00000199712" "SNORD115-2" "15" 25172635 25172716 1 81
"36754" "ENSG00000199730" "RN7SKP95" "15" 58703852 58704154 -1 302
"36755" "ENSG00000199739" "RNU6-552P" "14" 45274359 45274477 -1 118
"36757" "ENSG00000199767" "RNU6-78P" "13" 25517119 25517225 1 106
"36758" "ENSG00000199782" "SNORD115-9" "15" 25185631 25185712 1 81
"36759" "ENSG00000199784" "RNU6-1287P" "15" 56274530 56274636 -1 106
"36760" "ENSG00000199788" "RNY3P2" "13" 49095391 49095492 1 101
"36761" "ENSG00000199798" "SNORD114-5" "14" 100955370 100955439 1 69
"36762" "ENSG00000199804" "RNA5SP383" "14" 24158603 24158722 1 119
"36763" "ENSG00000199833" "SNORD115-21" "15" 25208083 25208163 1 80
"36764" "ENSG00000199836" "RNU1-47P" "14" 99945315 99945477 1 162
"36765" "ENSG00000199914" "SNORD114-16" "14" 100973595 100973664 1 69
"36766" "ENSG00000199942" "SNORD114-19" "14" 100976477 100976551 1 74
"36767" "ENSG00000199960" "SNORD115-14" "15" 25194921 25195001 1 80
"36768" "ENSG00000199968" "SNORD115-19" "15" 25204357 25204438 1 81
"36769" "ENSG00000199970" "SNORD115-3" "15" 25174927 25175008 1 81
"36771" "ENSG00000200064" "RNY4P9" "13" 49908634 49908730 -1 96
"36772" "ENSG00000200070" "RNU4-80P" "15" 59212648 59212788 -1 140
"36774" "ENSG00000200089" "SNORD114-31" "14" 100993236 100993310 1 74
"36775" "ENSG00000200102" "RNU6-252P" "14" 21113639 21113745 -1 106
"36778" "ENSG00000200156" "RNU5B-1" "15" 65304677 65304792 1 115
"36779" "ENSG00000200163" "SNORD115-18" "15" 25203227 25203308 1 81
"36780" "ENSG00000200211" "RNY4P27" "13" 95336106 95336201 -1 95
"36781" "ENSG00000200215" "SNORD113-6" "14" 100939556 100939630 1 74
"36782" "ENSG00000200216" "RNU6-745P" "15" 70193236 70193341 1 105
"36783" "ENSG00000200225" "RNA5SP382" "14" 20414987 20415098 1 111
"36785" "ENSG00000200267" "RNU6-66P" "13" 73112915 73113018 -1 103
"36786" "ENSG00000200279" "SNORD114-10" "14" 100967052 100967123 1 71
"36787" "ENSG00000200293" "RNA5SP393" "15" 41851913 41852029 -1 116
"36790" "ENSG00000200312" "RN7SKP255" "14" 89712511 89712823 1 312
"36791" "ENSG00000200318" "SNORD3P1" "15" 58760466 58760681 -1 215
"36792" "ENSG00000200326" "RNA5SP391" "15" 27280318 27280436 -1 118
"36793" "ENSG00000200367" "SNORD113-8" "14" 100943451 100943524 1 73
"36796" "ENSG00000200398" "SNORD115-24" "15" 25213648 25213729 1 81
"36797" "ENSG00000200406" "SNORD114-23" "14" 100983876 100983947 1 71
"36798" "ENSG00000200407" "RNU6-1169P" "15" 41448742 41448844 -1 102
"36799" "ENSG00000200413" "SNORD114-26" "14" 100987046 100987117 1 71
"36801" "ENSG00000200478" "SNORD115-41" "15" 25245478 25245559 1 81
"36802" "ENSG00000200480" "SNORD114-28" "14" 100989130 100989201 1 71
"36803" "ENSG00000200486" "SNORD115-11" "15" 25189414 25189495 1 81
"36804" "ENSG00000200503" "SNORD115-5" "15" 25178738 25178819 1 81
"36806" "ENSG00000200526" "RNY4P14" "13" 39785415 39785510 -1 95
"36807" "ENSG00000200564" "SNORD115-39" "15" 25241746 25241827 1 81
"36808" "ENSG00000200593" "SNORD115-33" "15" 25230838 25230919 1 81
"36810" "ENSG00000200608" "SNORD114-11" "14" 100968111 100968185 1 74
"36811" "ENSG00000200612" "SNORD114-25" "14" 100986057 100986128 1 71
"36812" "ENSG00000200623" "SNORD18A" "15" 66503243 66503314 -1 71
"36813" "ENSG00000200632" "SNORD113-7" "14" 100941126 100941202 1 76
"36814" "ENSG00000200636" "SNORD114-27" "14" 100988161 100988230 1 69
"36815" "ENSG00000200638" "SNORD115-37" "15" 25237986 25238067 1 81
"36816" "ENSG00000200653" "RNU4-92P" "14" 88820297 88820432 1 135
"36817" "ENSG00000200661" "SNORD116-10" "15" 25074114 25074215 1 101
"36818" "ENSG00000200680" "SNORD115-4" "15" 25176832 25176913 1 81
"36819" "ENSG00000200686" "RNY3P3" "13" 78355227 78355328 -1 101
"36821" "ENSG00000200709" "RNA5SP27" "13" 45551485 45551603 -1 118
"36822" "ENSG00000200711" "RNA5SP28" "13" 50812988 50813106 -1 118
"36823" "ENSG00000200726" "SNORD115-8" "15" 25184306 25184387 1 81
"36826" "ENSG00000200757" "SNORD115-16" "15" 25199448 25199529 1 81
"36827" "ENSG00000200785" "SNORD8" "14" 21397292 21397401 -1 109
"36828" "ENSG00000200790" "RNU6-631P" "15" 21866210 21866316 -1 106
"36829" "ENSG00000200801" "SNORD115-28" "15" 25222348 25222428 1 80
"36830" "ENSG00000200812" "SNORD115-6" "15" 25180497 25180578 1 81
"36831" "ENSG00000200818" "RNU6-1204P" "14" 56824986 56825092 1 106
"36832" "ENSG00000200823" "SNORD114-2" "14" 100951856 100951933 1 77
"36833" "ENSG00000200832" "SNORD114-4" "14" 100954374 100954448 1 74
"36834" "ENSG00000200840" "RNU6-82P" "13" 28232501 28232607 1 106
"36836" "ENSG00000200873" "RNA5SP399" "15" 71858570 71858686 1 116
"36837" "ENSG00000200949" "SNORD115-32" "15" 25228967 25229048 1 81
"36838" "ENSG00000200987" "SNORD115-30" "15" 25225203 25225284 1 81
"36839" "ENSG00000201027" "RN7SKP107" "14" 89621918 89622207 1 289
"36842" "ENSG00000201077" "RNU6-188P" "15" 42427591 42427697 -1 106
"36844" "ENSG00000201086" "RNA5SP394" "15" 49982443 49982561 1 118
"36845" "ENSG00000201096" "RNA5SP387" "14" 75604173 75604278 1 105
"36846" "ENSG00000201097" "RNU6-366P" "14" 92265702 92265807 1 105
"36847" "ENSG00000201136" "RNU6-353P" "15" 43702363 43702470 1 107
"36848" "ENSG00000201143" "SNORD115-42" "15" 25247345 25247426 1 81
"36849" "ENSG00000201155" "RNU1-24P" "13" 101778884 101779048 -1 164
"36850" "ENSG00000201161" "RN7SKP10" "13" 109915096 109915420 1 324
"36851" "ENSG00000201184" "RNU4-68P" "14" 103567405 103567545 1 140
"36852" "ENSG00000201240" "SNORD114-9" "14" 100966029 100966100 1 71
"36853" "ENSG00000201241" "RNU6-978P" "15" 19883614 19883716 1 102
"36854" "ENSG00000201242" "RNY1P1" "13" 27402476 27402587 -1 111
"36856" "ENSG00000201247" "SNORD114-13" "14" 100969879 100969952 1 73
"36857" "ENSG00000201253" "RNU4-10P" "13" 73191528 73191667 1 139
"36858" "ENSG00000201263" "SNORD114-6" "14" 100957166 100957237 1 71
"36859" "ENSG00000201300" "SNORD115-27" "15" 25220497 25220578 1 81
"36860" "ENSG00000201318" "SNORD114-30" "14" 100991919 100991990 1 71
"36861" "ENSG00000201326" "SNORD115-22" "15" 25209918 25209999 1 81
"36862" "ENSG00000201331" "SNORD115-23" "15" 25211796 25211877 1 81
"36864" "ENSG00000201358" "RN7SKP193" "14" 50068568 50068873 1 305
"36867" "ENSG00000201395" "RN7SKP257" "14" 36593839 36594147 -1 308
"36868" "ENSG00000201431" "RNU6-1277P" "14" 37827798 37827904 -1 106
"36869" "ENSG00000201482" "SNORD115-17" "15" 25201323 25201404 1 81
"36871" "ENSG00000201510" "RN7SKP217" "15" 76736641 76736980 1 339
"36873" "ENSG00000201557" "SNORD114-15" "14" 100972670 100972741 1 71
"36874" "ENSG00000201569" "SNORD114-17" "14" 100974806 100974880 1 74
"36876" "ENSG00000201634" "SNORD115-48" "15" 25269783 25269858 1 75
"36877" "ENSG00000201654" "RNU6-7" "14" 32202045 32202151 1 106
"36878" "ENSG00000201662" "RNU6-60P" "13" 48987915 48988017 1 102
"36879" "ENSG00000201665" "RN7SKP6" "13" 56885284 56885602 -1 318
"36880" "ENSG00000201672" "SNORD113-4" "14" 100936491 100936565 1 74
"36881" "ENSG00000201679" "SNORD115-15" "15" 25197576 25197656 1 80
"36882" "ENSG00000201689" "SNORD114-29" "14" 100990091 100990160 1 69
"36883" "ENSG00000201690" "RNY1P2" "13" 102016953 102017069 -1 116
"36884" "ENSG00000201700" "SNORD113-3" "14" 100929919 100929990 1 71
"36885" "ENSG00000201704" "RNA5SP396" "15" 59574103 59574222 -1 119
"36886" "ENSG00000201709" "RNU6-686P" "15" 65229861 65229967 1 106
"36888" "ENSG00000201793" "RN7SKP9" "13" 99205708 99206006 1 298
"36890" "ENSG00000201831" "SNORD115-1" "15" 25170723 25170804 1 81
"36891" "ENSG00000201839" "SNORD114-3" "14" 100953349 100953423 1 74
"36892" "ENSG00000201847" "SNORD31B" "13" 107320895 107320963 -1 68
"36893" "ENSG00000201899" "SNORD114-24" "14" 100984777 100984848 1 71
"36894" "ENSG00000201907" "SNORD115-38" "15" 25239838 25239919 1 81
"36895" "ENSG00000201943" "SNORD115-10" "15" 25187536 25187616 1 80
"36896" "ENSG00000201950" "SNORD113-9" "14" 100945649 100945720 1 71
"36897" "ENSG00000201969" "SNORD115-20" "15" 25206262 25206343 1 81
"36898" "ENSG00000201992" "SNORD115-35" "15" 25234247 25234328 1 81
"36899" "ENSG00000202048" "SNORD114-20" "14" 100981004 100981075 1 71
"36900" "ENSG00000202142" "SNORD114-18" "14" 100975825 100975896 1 71
"36901" "ENSG00000202151" "RNY4P28" "13" 60187738 60187830 -1 92
"36903" "ENSG00000202188" "SNORD115-31" "15" 25227109 25227190 1 81
"36904" "ENSG00000202191" "SNORD113-1" "14" 100924824 100924892 1 68
"36906" "ENSG00000202229" "RNU6-1138P" "14" 23156309 23156414 -1 105
"36907" "ENSG00000202237" "RNU6-53P" "13" 28703702 28703807 -1 105
"36908" "ENSG00000202261" "SNORD115-44" "15" 25250859 25250940 1 81
"36909" "ENSG00000202270" "SNORD114-12" "14" 100968948 100969022 1 74
"36911" "ENSG00000202290" "RNA5SP37" "13" 97362972 97363101 -1 129
"36912" "ENSG00000202293" "SNORD114-22" "14" 100982926 100982997 1 71
"36914" "ENSG00000202337" "RNU6-8" "14" 32203163 32203269 -1 106
"36915" "ENSG00000202347" "RNU1-16P" "13" 113478915 113479078 -1 163
"36916" "ENSG00000202373" "SNORD115-43" "15" 25249198 25249279 1 81
"36917" "ENSG00000202395" "RN7SKP1" "13" 37166352 37166658 -1 306
"36918" "ENSG00000202398" "RNU6-61P" "13" 80369426 80369534 -1 108
"36920" "ENSG00000202422" "RNA5SP30" "13" 57991350 57991464 1 114
"36921" "ENSG00000202433" "RNU6-54P" "13" 70459464 70459570 1 106
"36923" "ENSG00000202478" "RNU6-81P" "13" 63783801 63783904 1 103
"36924" "ENSG00000202490" "RNU6-597P" "14" 63618043 63618144 1 101
"36925" "ENSG00000202499" "SNORD115-36" "15" 25236085 25236166 1 81
"36926" "ENSG00000202529" "SNORD18B" "15" 66502020 66502091 -1 71
"36928" "ENSG00000202560" "MIR539" "14" 101047321 101047398 1 77
"36931" "ENSG00000203441" "LINC00449" "13" 99499727 99501052 -1 1325
"36932" "ENSG00000203485" "INF2" "14" 104681146 104722535 1 41389
"36936" "ENSG00000204442" "NALF1" "13" 107163510 107867496 -1 703986
"36937" "ENSG00000204899" "MZT1" "13" 72708367 72727629 -1 19262
"36938" "ENSG00000204918" "PRR20B" "13" 57147488 57150509 1 3021
